klo,1
upnvj,1
del,1
lihat,1
woahh,1
iti,1
supermall,1
samosir,1
wigo,1
booom,1
ambarukmo,1
okay,1
mlaku,1
lanka,1
susah,1
wtf,1
suramadu,1
katamso,1
selipin,1
